month,segment,region,acquisition_channel,plan_type,active_customers_start,active_mrr_start,churned_customers,churned_mrr
2024-05-01,Mid-Market,Europe,Affiliate,Basic,1,87.05,0,0.0
2024-05-01,Mid-Market,Europe,Affiliate,Enterprise,1,1472.78,0,0.0
2024-05-01,Mid-Market,Europe,Affiliate,Growth,6,1385.96,0,0.0
2024-05-01,Mid-Market,Europe,Affiliate,Pro,7,3724.55,0,0.0
2024-05-01,Mid-Market,Europe,Organic,Basic,10,536.63,0,0.0
2024-05-01,Mid-Market,Europe,Organic,Enterprise,1,1583.63,0,0.0
2024-05-01,Mid-Market,Europe,Organic,Growth,19,3687.1,0,0.0
2024-05-01,Mid-Market,Europe,Organic,Pro,17,9038.53,0,0.0
2024-05-01,Mid-Market,Europe,Outbound,Basic,5,352.93,0,0.0
2024-05-01,Mid-Market,Europe,Outbound,Enterprise,1,459.34,0,0.0
2024-05-01,Mid-Market,Europe,Outbound,Growth,7,1353.19,0,0.0
2024-05-01,Mid-Market,Europe,Outbound,Pro,14,7880.52,0,0.0
2024-05-01,Mid-Market,Europe,Paid Search,Basic,1,51.28,0,0.0
2024-05-01,Mid-Market,Europe,Paid Search,Enterprise,3,5263.83,0,0.0
2024-05-01,Mid-Market,Europe,Paid Search,Growth,12,1714.75,0,0.0
2024-05-01,Mid-Market,Europe,Paid Search,Pro,12,6711.84,0,0.0
2024-05-01,Mid-Market,Europe,Partner,Basic,5,282.93,0,0.0
2024-05-01,Mid-Market,Europe,Partner,Enterprise,5,8551.25,0,0.0
2024-05-01,Mid-Market,Europe,Partner,Growth,12,1835.19,0,0.0
2024-05-01,Mid-Market,Europe,Partner,Pro,8,3205.18,0,0.0
2024-05-01,Mid-Market,Europe,Referral,Enterprise,1,715.17,0,0.0
2024-05-01,Mid-Market,Europe,Referral,Growth,3,708.7,0,0.0
2024-05-01,Mid-Market,Europe,Referral,Pro,10,4857.34,0,0.0
2024-05-01,Mid-Market,LATAM,Affiliate,Pro,1,629.33,0,0.0
2024-05-01,Mid-Market,LATAM,Organic,Basic,2,295.45,0,0.0
2024-05-01,Mid-Market,LATAM,Organic,Enterprise,3,6947.56,0,0.0
2024-05-01,Mid-Market,LATAM,Organic,Growth,4,549.47,0,0.0
2024-05-01,Mid-Market,LATAM,Organic,Pro,10,3797.74,0,0.0
2024-05-01,Mid-Market,LATAM,Outbound,Basic,3,291.03,0,0.0
2024-05-01,Mid-Market,LATAM,Outbound,Enterprise,3,6972.63,0,0.0
2024-05-01,Mid-Market,LATAM,Outbound,Growth,11,1531.78,0,0.0
2024-05-01,Mid-Market,LATAM,Outbound,Pro,11,6345.06,0,0.0
2024-05-01,Mid-Market,LATAM,Paid Search,Enterprise,2,2581.19,0,0.0
2024-05-01,Mid-Market,LATAM,Paid Search,Growth,14,2579.56,0,0.0
2024-05-01,Mid-Market,LATAM,Paid Search,Pro,5,2610.01,0,0.0
2024-05-01,Mid-Market,LATAM,Partner,Basic,1,46.34,0,0.0
2024-05-01,Mid-Market,LATAM,Partner,Enterprise,2,2682.87,0,0.0
2024-05-01,Mid-Market,LATAM,Partner,Growth,4,552.95,0,0.0
2024-05-01,Mid-Market,LATAM,Partner,Pro,3,1536.63,0,0.0
2024-05-01,Mid-Market,LATAM,Referral,Basic,1,95.31,0,0.0
2024-05-01,Mid-Market,LATAM,Referral,Pro,3,2257.65,0,0.0
2024-05-01,Mid-Market,North America,Affiliate,Basic,1,33.5,0,0.0
2024-05-01,Mid-Market,North America,Affiliate,Enterprise,1,1246.17,0,0.0
2024-05-01,Mid-Market,North America,Affiliate,Growth,6,1360.9,0,0.0
2024-05-01,Mid-Market,North America,Affiliate,Pro,5,2091.98,0,0.0
2024-05-01,Mid-Market,North America,Organic,Basic,9,493.8,0,0.0
2024-05-01,Mid-Market,North America,Organic,Enterprise,5,8561.12,0,0.0
2024-05-01,Mid-Market,North America,Organic,Growth,25,5093.63,0,0.0
2024-05-01,Mid-Market,North America,Organic,Pro,24,12925.28,0,0.0
2024-05-01,Mid-Market,North America,Outbound,Basic,8,559.83,0,0.0
2024-05-01,Mid-Market,North America,Outbound,Enterprise,6,7503.41,0,0.0
2024-05-01,Mid-Market,North America,Outbound,Growth,16,2959.97,0,0.0
2024-05-01,Mid-Market,North America,Outbound,Pro,29,14238.76,0,0.0
2024-05-01,Mid-Market,North America,Paid Search,Basic,4,319.97,0,0.0
2024-05-01,Mid-Market,North America,Paid Search,Enterprise,5,13684.57,0,0.0
2024-05-01,Mid-Market,North America,Paid Search,Growth,22,3309.31,0,0.0
2024-05-01,Mid-Market,North America,Paid Search,Pro,12,6063.71,0,0.0
2024-05-01,Mid-Market,North America,Partner,Basic,8,422.76,0,0.0
2024-05-01,Mid-Market,North America,Partner,Enterprise,4,6178.7,0,0.0
2024-05-01,Mid-Market,North America,Partner,Growth,7,1268.18,0,0.0
2024-05-01,Mid-Market,North America,Partner,Pro,20,8633.45,0,0.0
2024-05-01,Mid-Market,North America,Referral,Enterprise,1,4227.89,0,0.0
2024-05-01,Mid-Market,North America,Referral,Growth,10,1520.94,0,0.0
2024-05-01,Mid-Market,North America,Referral,Pro,12,4867.55,0,0.0
2024-05-01,SMB,APAC,Affiliate,Basic,4,265.74,0,0.0
2024-05-01,SMB,APAC,Affiliate,Growth,11,2560.08,0,0.0
2024-05-01,SMB,APAC,Affiliate,Pro,5,1504.74,0,0.0
2024-05-01,SMB,APAC,Organic,Basic,9,477.09,0,0.0
2024-05-01,SMB,APAC,Organic,Growth,9,1472.1,0,0.0
2024-05-01,SMB,APAC,Organic,Pro,7,3309.95,0,0.0
2024-05-01,SMB,APAC,Outbound,Basic,3,172.35,0,0.0
2024-05-01,SMB,APAC,Outbound,Growth,8,1564.77,0,0.0
2024-05-01,SMB,APAC,Outbound,Pro,4,2117.4,0,0.0
2024-05-01,SMB,APAC,Paid Search,Basic,14,821.47,0,0.0
2024-05-01,SMB,APAC,Paid Search,Enterprise,1,1255.1,0,0.0
2024-05-01,SMB,APAC,Paid Search,Growth,11,1798.15,0,0.0
2024-05-01,SMB,APAC,Paid Search,Pro,7,3967.21,0,0.0
2024-05-01,SMB,APAC,Partner,Basic,2,80.83,0,0.0
2024-05-01,SMB,APAC,Partner,Enterprise,1,1119.68,0,0.0
2024-05-01,SMB,APAC,Partner,Growth,3,463.13,0,0.0
2024-05-01,SMB,APAC,Partner,Pro,2,1047.59,0,0.0
2024-05-01,SMB,APAC,Referral,Basic,5,334.0,0,0.0
2024-05-01,SMB,APAC,Referral,Growth,4,679.36,0,0.0
2024-05-01,SMB,APAC,Referral,Pro,2,756.85,0,0.0
2024-05-01,SMB,Europe,Affiliate,Basic,20,1223.15,0,0.0
2024-05-01,SMB,Europe,Affiliate,Growth,16,2267.53,0,0.0
2024-05-01,SMB,Europe,Affiliate,Pro,8,5523.27,0,0.0
2024-05-01,SMB,Europe,Organic,Basic,20,1262.67,0,0.0
2024-05-01,SMB,Europe,Organic,Enterprise,2,4371.37,0,0.0
2024-05-01,SMB,Europe,Organic,Growth,27,4890.2,0,0.0
2024-05-01,SMB,Europe,Organic,Pro,12,6588.19,0,0.0
2024-05-01,SMB,Europe,Outbound,Basic,9,649.96,0,0.0
2024-05-01,SMB,Europe,Outbound,Enterprise,4,5742.39,0,0.0
2024-05-01,SMB,Europe,Outbound,Growth,13,2635.49,0,0.0
2024-05-01,SMB,Europe,Outbound,Pro,9,4485.57,0,0.0
2024-05-01,SMB,Europe,Paid Search,Basic,27,1589.76,0,0.0
2024-05-01,SMB,Europe,Paid Search,Enterprise,5,7130.51,0,0.0
2024-05-01,SMB,Europe,Paid Search,Growth,32,5609.92,0,0.0
2024-05-01,SMB,Europe,Paid Search,Pro,23,11222.2,0,0.0
2024-05-01,SMB,Europe,Partner,Basic,11,675.24,0,0.0
2024-05-01,SMB,Europe,Partner,Growth,9,1759.98,0,0.0
2024-05-01,SMB,Europe,Partner,Pro,3,1789.72,0,0.0
2024-05-01,SMB,Europe,Referral,Basic,9,554.1,0,0.0
2024-05-01,SMB,Europe,Referral,Enterprise,1,1220.47,0,0.0
2024-05-01,SMB,Europe,Referral,Growth,9,2110.1,0,0.0
2024-05-01,SMB,Europe,Referral,Pro,4,1644.23,0,0.0
2024-05-01,SMB,LATAM,Affiliate,Basic,6,335.24,0,0.0
2024-05-01,SMB,LATAM,Affiliate,Enterprise,1,1408.66,0,0.0
2024-05-01,SMB,LATAM,Affiliate,Growth,7,1303.96,0,0.0
2024-05-01,SMB,LATAM,Affiliate,Pro,2,854.34,0,0.0
2024-05-01,SMB,LATAM,Organic,Basic,9,649.42,0,0.0
2024-05-01,SMB,LATAM,Organic,Growth,8,1377.62,0,0.0
2024-05-01,SMB,LATAM,Organic,Pro,5,1850.55,0,0.0
2024-05-01,SMB,LATAM,Outbound,Basic,6,467.84,0,0.0
2024-05-01,SMB,LATAM,Outbound,Growth,11,2083.58,0,0.0
2024-05-01,SMB,LATAM,Outbound,Pro,2,914.78,0,0.0
2024-05-01,SMB,LATAM,Paid Search,Basic,10,639.51,0,0.0
2024-05-01,SMB,LATAM,Paid Search,Enterprise,1,1503.56,0,0.0
2024-05-01,SMB,LATAM,Paid Search,Growth,16,3394.87,0,0.0
2024-05-01,SMB,LATAM,Paid Search,Pro,3,1601.54,0,0.0
2024-05-01,SMB,LATAM,Partner,Basic,5,377.44,0,0.0
2024-05-01,SMB,LATAM,Partner,Growth,5,1452.45,0,0.0
2024-05-01,SMB,LATAM,Partner,Pro,3,1559.12,0,0.0
2024-05-01,SMB,LATAM,Referral,Basic,3,158.05,0,0.0
2024-05-01,SMB,LATAM,Referral,Enterprise,1,1362.76,0,0.0
2024-05-01,SMB,LATAM,Referral,Growth,11,1881.71,0,0.0
2024-05-01,SMB,LATAM,Referral,Pro,3,1334.34,0,0.0
2024-05-01,SMB,North America,Affiliate,Basic,18,1122.34,0,0.0
2024-05-01,SMB,North America,Affiliate,Enterprise,1,1633.61,0,0.0
2024-05-01,SMB,North America,Affiliate,Growth,17,2814.51,0,0.0
2024-05-01,SMB,North America,Affiliate,Pro,9,4719.98,0,0.0
2024-05-01,SMB,North America,Organic,Basic,21,1233.92,0,0.0
2024-05-01,SMB,North America,Organic,Enterprise,2,2967.24,0,0.0
2024-05-01,SMB,North America,Organic,Growth,22,3695.67,0,0.0
2024-05-01,SMB,North America,Organic,Pro,11,6243.52,0,0.0
2024-05-01,SMB,North America,Outbound,Basic,15,871.99,0,0.0
2024-05-01,SMB,North America,Outbound,Enterprise,1,2214.48,0,0.0
2024-05-01,SMB,North America,Outbound,Growth,14,2100.02,0,0.0
2024-05-01,SMB,North America,Outbound,Pro,17,8727.82,0,0.0
2024-05-01,SMB,North America,Paid Search,Basic,37,2313.85,0,0.0
2024-05-01,SMB,North America,Paid Search,Enterprise,4,4435.73,0,0.0
2024-05-01,SMB,North America,Paid Search,Growth,21,3180.31,0,0.0
2024-05-01,SMB,North America,Paid Search,Pro,12,7470.24,0,0.0
2024-05-01,SMB,North America,Partner,Basic,12,721.8,0,0.0
2024-05-01,SMB,North America,Partner,Enterprise,1,1666.15,0,0.0
2024-05-01,SMB,North America,Partner,Growth,8,1908.31,0,0.0
2024-05-01,SMB,North America,Partner,Pro,8,5252.68,0,0.0
2024-05-01,SMB,North America,Referral,Basic,12,1064.54,0,0.0
2024-05-01,SMB,North America,Referral,Enterprise,1,426.87,0,0.0
2024-05-01,SMB,North America,Referral,Growth,16,2669.28,0,0.0
2024-05-01,SMB,North America,Referral,Pro,15,8371.05,0,0.0
2024-05-01,Startup,APAC,Affiliate,Basic,2,123.04,0,0.0
2024-05-01,Startup,APAC,Affiliate,Growth,1,131.03,0,0.0
2024-05-01,Startup,APAC,Organic,Basic,3,130.96,0,0.0
2024-05-01,Startup,APAC,Organic,Growth,3,871.21,0,0.0
2024-05-01,Startup,APAC,Organic,Pro,1,444.77,0,0.0
2024-05-01,Startup,APAC,Outbound,Basic,1,56.13,0,0.0
2024-05-01,Startup,APAC,Outbound,Growth,1,56.13,0,0.0
2024-05-01,Startup,APAC,Outbound,Pro,1,682.43,0,0.0
2024-05-01,Startup,APAC,Paid Search,Basic,12,794.32,0,0.0
2024-05-01,Startup,APAC,Paid Search,Growth,1,184.37,0,0.0
2024-05-01,Startup,APAC,Paid Search,Pro,2,811.76,0,0.0
2024-05-01,Startup,APAC,Partner,Basic,1,42.56,0,0.0
2024-05-01,Startup,APAC,Referral,Basic,2,208.79,0,0.0
2024-05-01,Startup,APAC,Referral,Growth,1,93.86,0,0.0
2024-05-01,Startup,APAC,Referral,Pro,1,357.55,0,0.0
2024-05-01,Startup,Europe,Affiliate,Basic,11,815.34,0,0.0
2024-05-01,Startup,Europe,Affiliate,Enterprise,1,408.91,0,0.0
2024-05-01,Startup,Europe,Affiliate,Growth,3,490.05,0,0.0
2024-05-01,Startup,Europe,Affiliate,Pro,1,301.75,0,0.0
2024-05-01,Startup,Europe,Organic,Basic,6,469.68,0,0.0
2024-05-01,Startup,Europe,Organic,Growth,5,1033.27,0,0.0
2024-05-01,Startup,Europe,Organic,Pro,2,1101.16,0,0.0
2024-05-01,Startup,Europe,Outbound,Basic,5,395.77,0,0.0
2024-05-01,Startup,Europe,Outbound,Pro,1,384.07,0,0.0
2024-05-01,Startup,Europe,Paid Search,Basic,20,1199.42,0,0.0
2024-05-01,Startup,Europe,Paid Search,Growth,13,2465.54,0,0.0
2024-05-01,Startup,Europe,Paid Search,Pro,6,3970.88,0,0.0
2024-05-01,Startup,Europe,Partner,Basic,3,147.65,0,0.0
2024-05-01,Startup,Europe,Partner,Growth,1,72.4,0,0.0
2024-05-01,Startup,Europe,Partner,Pro,1,684.62,0,0.0
2024-05-01,Startup,Europe,Referral,Basic,11,573.23,0,0.0
2024-05-01,Startup,Europe,Referral,Growth,4,572.38,0,0.0
2024-05-01,Startup,Europe,Referral,Pro,2,1409.67,0,0.0
2024-05-01,Startup,LATAM,Affiliate,Basic,2,101.49,0,0.0
2024-05-01,Startup,LATAM,Affiliate,Growth,3,468.01,0,0.0
2024-05-01,Startup,LATAM,Affiliate,Pro,3,1240.79,0,0.0
2024-05-01,Startup,LATAM,Organic,Basic,2,74.88,0,0.0
2024-05-01,Startup,LATAM,Organic,Growth,4,989.54,0,0.0
2024-05-01,Startup,LATAM,Organic,Pro,2,1119.84,0,0.0
2024-05-01,Startup,LATAM,Outbound,Basic,5,427.36,0,0.0
2024-05-01,Startup,LATAM,Outbound,Growth,1,117.42,0,0.0
2024-05-01,Startup,LATAM,Paid Search,Basic,11,667.94,0,0.0
2024-05-01,Startup,LATAM,Paid Search,Growth,9,2188.2,0,0.0
2024-05-01,Startup,LATAM,Paid Search,Pro,2,632.89,0,0.0
2024-05-01,Startup,LATAM,Partner,Growth,1,208.94,0,0.0
2024-05-01,Startup,LATAM,Referral,Basic,5,292.06,0,0.0
2024-05-01,Startup,LATAM,Referral,Growth,3,396.02,0,0.0
2024-05-01,Startup,North America,Affiliate,Basic,15,911.39,0,0.0
2024-05-01,Startup,North America,Affiliate,Growth,7,1278.42,0,0.0
2024-05-01,Startup,North America,Affiliate,Pro,5,2782.64,0,0.0
2024-05-01,Startup,North America,Organic,Basic,17,1105.44,0,0.0
2024-05-01,Startup,North America,Organic,Growth,13,2772.45,0,0.0
2024-05-01,Startup,North America,Outbound,Basic,8,454.66,0,0.0
2024-05-01,Startup,North America,Outbound,Enterprise,1,1600.35,0,0.0
2024-05-01,Startup,North America,Outbound,Growth,6,1054.6,0,0.0
2024-05-01,Startup,North America,Outbound,Pro,2,470.95,0,0.0
2024-05-01,Startup,North America,Paid Search,Basic,11,705.38,0,0.0
2024-05-01,Startup,North America,Paid Search,Enterprise,1,973.38,0,0.0
2024-05-01,Startup,North America,Paid Search,Growth,13,1964.39,0,0.0
2024-05-01,Startup,North America,Paid Search,Pro,7,3568.68,0,0.0
2024-05-01,Startup,North America,Partner,Basic,4,130.98,0,0.0
2024-05-01,Startup,North America,Partner,Growth,2,230.04,0,0.0
2024-05-01,Startup,North America,Referral,Basic,10,700.68,0,0.0
2024-05-01,Startup,North America,Referral,Growth,4,785.83,0,0.0
2024-06-01,Enterprise,APAC,Affiliate,Pro,1,321.59,0,0.0
2024-06-01,Enterprise,APAC,Organic,Enterprise,2,3738.91,0,0.0
2024-06-01,Enterprise,APAC,Organic,Growth,1,93.67,0,0.0
2024-06-01,Enterprise,APAC,Organic,Pro,6,3727.8,0,0.0
2024-06-01,Enterprise,APAC,Outbound,Basic,2,117.59,0,0.0
2024-06-01,Enterprise,APAC,Outbound,Enterprise,4,8047.8,0,0.0
2024-06-01,Enterprise,APAC,Outbound,Growth,2,353.73,0,0.0
2024-06-01,Enterprise,APAC,Outbound,Pro,7,3688.74,0,0.0
2024-06-01,Enterprise,APAC,Paid Search,Enterprise,4,6580.29,0,0.0
2024-06-01,Enterprise,APAC,Paid Search,Pro,1,323.59,0,0.0
2024-06-01,Enterprise,APAC,Partner,Enterprise,3,6544.58,0,0.0
2024-06-01,Enterprise,APAC,Partner,Growth,2,359.39,0,0.0
2024-06-01,Enterprise,APAC,Partner,Pro,6,2225.73,0,0.0
2024-06-01,Enterprise,APAC,Referral,Growth,1,120.83,0,0.0
2024-06-01,Enterprise,APAC,Referral,Pro,2,813.2,0,0.0
2024-06-01,Enterprise,Europe,Organic,Enterprise,8,13118.62,0,0.0
2024-06-01,Enterprise,Europe,Organic,Growth,5,923.85,0,0.0
2024-06-01,Enterprise,Europe,Organic,Pro,11,5354.19,0,0.0
2024-06-01,Enterprise,Europe,Outbound,Basic,1,45.77,0,0.0
2024-06-01,Enterprise,Europe,Outbound,Enterprise,8,14552.91,0,0.0
2024-06-01,Enterprise,Europe,Outbound,Growth,4,420.42,0,0.0
2024-06-01,Enterprise,Europe,Outbound,Pro,10,4476.76,0,0.0
2024-06-01,Enterprise,Europe,Paid Search,Enterprise,4,4533.28,0,0.0
2024-06-01,Enterprise,Europe,Paid Search,Pro,1,256.5,0,0.0
2024-06-01,Enterprise,Europe,Partner,Enterprise,11,24987.2,0,0.0
2024-06-01,Enterprise,Europe,Partner,Growth,6,1221.36,0,0.0
2024-06-01,Enterprise,Europe,Partner,Pro,11,5499.07,0,0.0
2024-06-01,Enterprise,Europe,Referral,Enterprise,6,10235.58,0,0.0
2024-06-01,Enterprise,Europe,Referral,Growth,1,179.33,0,0.0
2024-06-01,Enterprise,Europe,Referral,Pro,5,2896.21,0,0.0
2024-06-01,Enterprise,LATAM,Affiliate,Enterprise,1,1576.74,0,0.0
2024-06-01,Enterprise,LATAM,Organic,Enterprise,4,4768.36,0,0.0
2024-06-01,Enterprise,LATAM,Organic,Pro,3,1243.28,0,0.0
2024-06-01,Enterprise,LATAM,Outbound,Enterprise,4,6096.98,0,0.0
2024-06-01,Enterprise,LATAM,Outbound,Pro,3,2022.63,0,0.0
2024-06-01,Enterprise,LATAM,Paid Search,Growth,1,175.96,0,0.0
2024-06-01,Enterprise,LATAM,Paid Search,Pro,2,711.07,0,0.0
2024-06-01,Enterprise,LATAM,Partner,Enterprise,5,9139.22,0,0.0
2024-06-01,Enterprise,LATAM,Partner,Growth,2,262.8,0,0.0
2024-06-01,Enterprise,LATAM,Partner,Pro,3,2251.09,0,0.0
2024-06-01,Enterprise,LATAM,Referral,Enterprise,4,6880.28,0,0.0
2024-06-01,Enterprise,LATAM,Referral,Pro,1,460.01,0,0.0
2024-06-01,Enterprise,North America,Affiliate,Growth,1,117.78,0,0.0
2024-06-01,Enterprise,North America,Affiliate,Pro,1,670.85,0,0.0
2024-06-01,Enterprise,North America,Organic,Basic,1,109.23,0,0.0
2024-06-01,Enterprise,North America,Organic,Enterprise,11,24948.95,0,0.0
2024-06-01,Enterprise,North America,Organic,Growth,3,502.68,0,0.0
2024-06-01,Enterprise,North America,Organic,Pro,11,7864.58,0,0.0
2024-06-01,Enterprise,North America,Outbound,Basic,1,82.74,0,0.0
2024-06-01,Enterprise,North America,Outbound,Enterprise,18,26253.4,0,0.0
2024-06-01,Enterprise,North America,Outbound,Growth,2,313.57,0,0.0
2024-06-01,Enterprise,North America,Outbound,Pro,17,8516.12,0,0.0
2024-06-01,Enterprise,North America,Paid Search,Basic,1,58.62,0,0.0
2024-06-01,Enterprise,North America,Paid Search,Enterprise,5,5537.98,0,0.0
2024-06-01,Enterprise,North America,Paid Search,Growth,4,959.76,0,0.0
2024-06-01,Enterprise,North America,Paid Search,Pro,4,2844.68,0,0.0
2024-06-01,Enterprise,North America,Partner,Enterprise,18,24353.11,0,0.0
2024-06-01,Enterprise,North America,Partner,Growth,7,1007.55,0,0.0
2024-06-01,Enterprise,North America,Partner,Pro,23,11175.63,0,0.0
2024-06-01,Enterprise,North America,Referral,Enterprise,6,10488.08,0,0.0
2024-06-01,Enterprise,North America,Referral,Pro,7,3998.06,0,0.0
2024-06-01,Mid-Market,APAC,Affiliate,Basic,2,95.02,0,0.0
2024-06-01,Mid-Market,APAC,Affiliate,Growth,2,291.84,0,0.0
2024-06-01,Mid-Market,APAC,Affiliate,Pro,4,1497.11,0,0.0
2024-06-01,Mid-Market,APAC,Organic,Basic,3,115.47,0,0.0
2024-06-01,Mid-Market,APAC,Organic,Enterprise,2,1552.09,0,0.0
2024-06-01,Mid-Market,APAC,Organic,Growth,5,1039.33,0,0.0
2024-06-01,Mid-Market,APAC,Organic,Pro,5,3045.43,0,0.0
2024-06-01,Mid-Market,APAC,Outbound,Basic,1,67.65,0,0.0
2024-06-01,Mid-Market,APAC,Outbound,Enterprise,1,672.78,0,0.0
2024-06-01,Mid-Market,APAC,Outbound,Growth,8,1693.03,0,0.0
2024-06-01,Mid-Market,APAC,Outbound,Pro,6,3171.03,0,0.0
2024-06-01,Mid-Market,APAC,Paid Search,Basic,5,317.2,0,0.0
2024-06-01,Mid-Market,APAC,Paid Search,Enterprise,2,1330.78,0,0.0
2024-06-01,Mid-Market,APAC,Paid Search,Growth,7,1223.72,0,0.0
2024-06-01,Mid-Market,APAC,Paid Search,Pro,6,3121.66,0,0.0
2024-06-01,Mid-Market,APAC,Partner,Basic,2,92.35,0,0.0
2024-06-01,Mid-Market,APAC,Partner,Enterprise,3,3406.31,0,0.0
2024-06-01,Mid-Market,APAC,Partner,Growth,3,496.67,0,0.0
2024-06-01,Mid-Market,APAC,Partner,Pro,3,1113.3,0,0.0
2024-06-01,Mid-Market,APAC,Referral,Enterprise,2,2417.55,0,0.0
2024-06-01,Mid-Market,APAC,Referral,Growth,4,684.09,0,0.0
2024-06-01,Mid-Market,APAC,Referral,Pro,5,3238.67,0,0.0
2024-06-01,Mid-Market,Europe,Affiliate,Basic,1,87.05,0,0.0
2024-06-01,Mid-Market,Europe,Affiliate,Enterprise,1,1472.78,0,0.0
2024-06-01,Mid-Market,Europe,Affiliate,Growth,6,1385.96,0,0.0
2024-06-01,Mid-Market,Europe,Affiliate,Pro,7,3724.55,0,0.0
2024-06-01,Mid-Market,Europe,Organic,Basic,10,536.63,0,0.0
2024-06-01,Mid-Market,Europe,Organic,Enterprise,1,1583.63,0,0.0
2024-06-01,Mid-Market,Europe,Organic,Growth,19,3687.1,0,0.0
2024-06-01,Mid-Market,Europe,Organic,Pro,17,9038.53,0,0.0
2024-06-01,Mid-Market,Europe,Outbound,Basic,5,352.93,0,0.0
2024-06-01,Mid-Market,Europe,Outbound,Enterprise,1,459.34,0,0.0
2024-06-01,Mid-Market,Europe,Outbound,Growth,9,1768.18,0,0.0
2024-06-01,Mid-Market,Europe,Outbound,Pro,15,8637.99,0,0.0
2024-06-01,Mid-Market,Europe,Paid Search,Basic,1,51.28,0,0.0
2024-06-01,Mid-Market,Europe,Paid Search,Enterprise,3,5263.83,0,0.0
2024-06-01,Mid-Market,Europe,Paid Search,Growth,13,1829.71,0,0.0
2024-06-01,Mid-Market,Europe,Paid Search,Pro,12,6711.84,0,0.0
2024-06-01,Mid-Market,Europe,Partner,Basic,6,366.47,0,0.0
2024-06-01,Mid-Market,Europe,Partner,Enterprise,5,8551.25,0,0.0
2024-06-01,Mid-Market,Europe,Partner,Growth,12,1835.19,0,0.0
2024-06-01,Mid-Market,Europe,Partner,Pro,8,3205.18,0,0.0
2024-06-01,Mid-Market,Europe,Referral,Enterprise,1,715.17,0,0.0
2024-06-01,Mid-Market,Europe,Referral,Growth,5,952.55,0,0.0
2024-06-01,Mid-Market,Europe,Referral,Pro,10,4857.34,0,0.0
2024-06-01,Mid-Market,LATAM,Affiliate,Pro,1,629.33,0,0.0
2024-06-01,Mid-Market,LATAM,Organic,Basic,2,295.45,0,0.0
2024-06-01,Mid-Market,LATAM,Organic,Enterprise,3,6947.56,0,0.0
2024-06-01,Mid-Market,LATAM,Organic,Growth,4,549.47,0,0.0
2024-06-01,Mid-Market,LATAM,Organic,Pro,10,3797.74,0,0.0
2024-06-01,Mid-Market,LATAM,Outbound,Basic,3,291.03,0,0.0
2024-06-01,Mid-Market,LATAM,Outbound,Enterprise,3,6972.63,0,0.0
2024-06-01,Mid-Market,LATAM,Outbound,Growth,11,1531.78,0,0.0
2024-06-01,Mid-Market,LATAM,Outbound,Pro,11,6345.06,0,0.0
2024-06-01,Mid-Market,LATAM,Paid Search,Enterprise,2,2581.19,0,0.0
2024-06-01,Mid-Market,LATAM,Paid Search,Growth,14,2579.56,0,0.0
2024-06-01,Mid-Market,LATAM,Paid Search,Pro,5,2610.01,0,0.0
2024-06-01,Mid-Market,LATAM,Partner,Basic,1,46.34,0,0.0
2024-06-01,Mid-Market,LATAM,Partner,Enterprise,3,4416.17,0,0.0
2024-06-01,Mid-Market,LATAM,Partner,Growth,4,552.95,0,0.0
2024-06-01,Mid-Market,LATAM,Partner,Pro,3,1536.63,0,0.0
2024-06-01,Mid-Market,LATAM,Referral,Basic,1,95.31,0,0.0
2024-06-01,Mid-Market,LATAM,Referral,Pro,3,2257.65,0,0.0
2024-06-01,Mid-Market,North America,Affiliate,Basic,1,33.5,0,0.0
2024-06-01,Mid-Market,North America,Affiliate,Enterprise,1,1246.17,0,0.0
2024-06-01,Mid-Market,North America,Affiliate,Growth,6,1360.9,0,0.0
2024-06-01,Mid-Market,North America,Affiliate,Pro,6,2625.2,0,0.0
2024-06-01,Mid-Market,North America,Organic,Basic,9,493.8,0,0.0
2024-06-01,Mid-Market,North America,Organic,Enterprise,6,10287.84,0,0.0
2024-06-01,Mid-Market,North America,Organic,Growth,26,5247.16,0,0.0
2024-06-01,Mid-Market,North America,Organic,Pro,24,12925.28,0,0.0
2024-06-01,Mid-Market,North America,Outbound,Basic,8,559.83,0,0.0
2024-06-01,Mid-Market,North America,Outbound,Enterprise,6,7503.41,0,0.0
2024-06-01,Mid-Market,North America,Outbound,Growth,16,2959.97,0,0.0
2024-06-01,Mid-Market,North America,Outbound,Pro,29,14238.76,0,0.0
2024-06-01,Mid-Market,North America,Paid Search,Basic,4,319.97,0,0.0
2024-06-01,Mid-Market,North America,Paid Search,Enterprise,5,13684.57,0,0.0
2024-06-01,Mid-Market,North America,Paid Search,Growth,22,3309.31,0,0.0
2024-06-01,Mid-Market,North America,Paid Search,Pro,12,6063.71,0,0.0
2024-06-01,Mid-Market,North America,Partner,Basic,8,422.76,0,0.0
2024-06-01,Mid-Market,North America,Partner,Enterprise,4,6178.7,0,0.0
2024-06-01,Mid-Market,North America,Partner,Growth,7,1268.18,0,0.0
2024-06-01,Mid-Market,North America,Partner,Pro,21,8937.42,0,0.0
2024-06-01,Mid-Market,North America,Referral,Enterprise,1,4227.89,0,0.0
2024-06-01,Mid-Market,North America,Referral,Growth,10,1520.94,0,0.0
2024-06-01,Mid-Market,North America,Referral,Pro,12,4867.55,0,0.0
2024-06-01,SMB,APAC,Affiliate,Basic,4,265.74,0,0.0
